trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
316,False,"{'a': 0.06, 'e': 0.15016809184547306}",25,4,-7.6781584298800025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
317,False,"{'a': 0.06, 'e': 0.14926978092210147}",35,16,-37.440488243902564,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
318,False,"{'a': 0.06, 'e': 0.14837684372696425}",20,4,21.498061990100954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.06, 'e': 0.14748924811422587}",25,11,28.64268027062495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.06, 'e': 0.14660696213034852}",20,3,10.078308054657878,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
321,False,"{'a': 0.06, 'e': 0.14572995401294142}",20,8,-24.39501747622517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
322,False,"{'a': 0.06, 'e': 0.14485819218961762}",20,11,9.531910780008285,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.06, 'e': 0.14399164527685737}",25,14,-23.44690456707581,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
324,False,"{'a': 0.06, 'e': 0.1431302820788782}",35,14,37.05491138914861,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.06, 'e': 0.14227407158651192}",25,14,20.08940603857885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.06, 'e': 0.14142298297608843}",20,6,21.101544862095174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.06, 'e': 0.14057698560832577}",20,7,-21.132409799116104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.06, 'e': 0.1397360490272273}",25,18,10.404366316491043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.06, 'e': 0.13890014295898537}",20,16,8.88004585889717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.06, 'e': 0.13806923731089116}",25,0,37.84664654883637,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.06, 'e': 0.13724330217025166}",25,8,23.77995057841426,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.06, 'e': 0.1364223078033126}",20,11,-3.11228498890214,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.06, 'e': 0.13560622465418803}",20,10,14.008860162291183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.06, 'e': 0.1347950233437966}",35,25,16.25453821184065,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.06, 'e': 0.13398867466880332}",20,0,29.865332613183753,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.06, 'e': 0.13318714960056893}",25,19,11.3834010547116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.06, 'e': 0.13239041928410442}",20,0,28.55969438931687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.06, 'e': 0.13159845503703235}",20,0,6.163945665564285,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
339,False,"{'a': 0.06, 'e': 0.13081122834855421}",30,10,36.86147050409627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.06, 'e': 0.13002871087842424}",20,3,-13.577312700382173,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
341,False,"{'a': 0.06, 'e': 0.12925087445592906}",25,15,19.704171428128728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.06, 'e': 0.12847769107887339}",35,23,20.32909588639499,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.06, 'e': 0.12770913291257213}",20,6,12.78642605493405,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.06, 'e': 0.12694517228884838}",20,6,8.49228022523949,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.06, 'e': 0.12618578170503708}",20,15,-2.4840697604916366,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.06, 'e': 0.12543093382299525}",25,11,22.272975415629706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.06, 'e': 0.12468060146811766}",20,0,31.621739816375086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.06, 'e': 0.12393475762835837}",25,16,16.961059073522065,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.06, 'e': 0.12319337545325869}",30,18,10.424312764153488,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.06, 'e': 0.12245642825298027}",20,12,12.94483389496487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.06, 'e': 0.12172388949734421}",20,9,14.497156852223759,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.06, 'e': 0.12099573281487626}",20,15,6.620813862547759,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.06, 'e': 0.12027193199185726}",20,5,23.14715167139536,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.06, 'e': 0.11955246097137928}",30,15,27.511171717023668,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.06, 'e': 0.11883729385240796}",20,13,11.773261973455252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.06, 'e': 0.11812640488884983}",20,0,31.364345206394017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.06, 'e': 0.1174197684886253}",20,0,16.567689277298022,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
358,False,"{'a': 0.06, 'e': 0.11671735921274773}",20,14,10.216488855213186,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.06, 'e': 0.11601915177440734}",30,7,3.254246038669159,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
360,False,"{'a': 0.06, 'e': 0.11532512103806086}",25,12,14.680238886526606,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.06, 'e': 0.1146352420185269}",25,7,20.194219101503457,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.06, 'e': 0.11394948988008627}",20,8,22.773893771605614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.06, 'e': 0.11326783993558782}",20,9,20.868201825748514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.06, 'e': 0.11259026764556}",35,21,11.941260651260624,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.06, 'e': 0.11191674861732719}",20,8,14.524985650116655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.06, 'e': 0.11124725860413168}",20,0,-17.343543505448306,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
367,False,"{'a': 0.06, 'e': 0.11058177350426057}",25,4,34.80034421114972,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.06, 'e': 0.10992026936017847}",20,12,11.076204387794771,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.06, 'e': 0.1092627223576648}",20,10,17.70034947993923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.06, 'e': 0.10860910882495632}",25,7,31.44189748339879,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.06, 'e': 0.10795940523189534}",30,12,33.080967058779656,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.06, 'e': 0.1073135881890824}",25,11,0.9098868653086261,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
373,False,"{'a': 0.06, 'e': 0.1066716344470341}",20,15,7.8531456658459,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.06, 'e': 0.10603352089534644}",20,9,11.308866026507516,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.06, 'e': 0.1053992245618627}",20,16,7.380481028817063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.06, 'e': 0.10476872261184626}",20,0,30.74706399727767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
377,False,"{'a': 0.06, 'e': 0.10414199234715889}",25,2,12.99990118629363,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
378,False,"{'a': 0.06, 'e': 0.1035190112054434}",20,11,21.966527604913274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.06, 'e': 0.10289975675931134}",35,15,21.802423930566658,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
380,False,"{'a': 0.06, 'e': 0.1022842067155358}",20,7,20.655077437222822,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.06, 'e': 0.10167233891424877}",20,16,7.27196077469373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.06, 'e': 0.10106413132814324}",20,11,17.303229610919804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.06, 'e': 0.10045956206168045}",20,12,16.10193985524345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.06, 'e': 0.09985860935030158}",25,18,9.679989019307076,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.06, 'e': 0.09926125155964402}",20,8,13.089446654682181,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.06, 'e': 0.09866746718476284}",25,11,20.953805250250632,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.06, 'e': 0.09807723484935645}",20,8,6.798300392600269,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
388,False,"{'a': 0.06, 'e': 0.09749053330499693}",20,4,11.395621187212324,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
389,False,"{'a': 0.06, 'e': 0.0969073414303654}",20,13,12.045710957896855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.06, 'e': 0.09632763823049137}",25,18,13.17341463510932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.06, 'e': 0.09575140283599706}",25,18,13.246679306174649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.06, 'e': 0.09517861450234598}",30,13,20.11778335613157,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.06, 'e': 0.09460925260909629}",30,13,1.7860305853910687,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
394,False,"{'a': 0.06, 'e': 0.09404329665915838}",20,0,-14.155121281797527,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
395,False,"{'a': 0.06, 'e': 0.09348072627805684}",20,0,30.490257671467628,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
396,False,"{'a': 0.06, 'e': 0.09292152121319724}",25,9,29.964516017505556,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.06, 'e': 0.09236566133313691}",25,18,10.989164457773523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.06, 'e': 0.09181312662686002}",25,13,12.370706005767113,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.06, 'e': 0.09126389720305753}",20,5,25.727866509463347,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.06, 'e': 0.0907179532894109}",25,8,30.879228999469657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.06, 'e': 0.09017527523188021}",25,13,7.281705708037166,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.06, 'e': 0.0896358434939968}",20,15,10.10102858786003,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.06, 'e': 0.08909963865615989}",20,13,3.913685804767078,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.06, 'e': 0.08856664141493735}",20,3,22.443481378454223,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.06, 'e': 0.08803683258237094}",20,0,-39.17509155102598,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
406,False,"{'a': 0.06, 'e': 0.08751019308528553}",20,11,17.73088728844343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.06, 'e': 0.08698670396460227}",20,7,9.154282373666323,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.06, 'e': 0.0864663463746563}",20,8,23.695652879615416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.06, 'e': 0.08594910158251826}",20,10,17.730981152592317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.06, 'e': 0.08543495096731964}",25,5,33.95471092467772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.06, 'e': 0.08492387601958283}",20,8,20.992054087038046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.06, 'e': 0.08441585834055457}",20,5,7.357842182410403,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.06, 'e': 0.08391087964154344}",25,11,22.460074150387086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.06, 'e': 0.0834089217432618}",20,5,-3.118371613298004,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
415,False,"{'a': 0.06, 'e': 0.08290996657517108}",30,17,-29.931624460599814,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
416,False,"{'a': 0.06, 'e': 0.0824139961748314}",20,12,-5.726660585272134,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
417,False,"{'a': 0.06, 'e': 0.0819209926872547}",20,10,16.459863560007644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.06, 'e': 0.08143093836426221}",30,12,-3.299021439377711,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
419,False,"{'a': 0.06, 'e': 0.08094381556384543}",25,15,14.015088407318546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.06, 'e': 0.08045960674953086}",20,13,13.107015942250314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.06, 'e': 0.07997829448974891}",25,11,20.1374788277737,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.06, 'e': 0.0794998614572063}",35,13,37.14600035161657,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.06, 'e': 0.07902429042826212}",30,16,16.720307392086887,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.06, 'e': 0.07855156428230797}",30,17,22.98614317606553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.06, 'e': 0.0780816660011516}",25,8,31.94490686351548,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.06, 'e': 0.07761457866840407}",20,0,13.599626842031654,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
427,False,"{'a': 0.06, 'e': 0.077150285468871}",20,1,11.03596701875855,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
428,False,"{'a': 0.06, 'e': 0.07668876968794708}",30,12,-23.198834585575295,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
429,False,"{'a': 0.06, 'e': 0.07623001471101427}",20,0,29.327945724490938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
430,False,"{'a': 0.06, 'e': 0.07577400402284393}",20,0,-28.022980583904328,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
431,False,"{'a': 0.06, 'e': 0.07532072120700203}",20,11,16.2608881450288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.06, 'e': 0.07487014994525822}",25,11,8.040452551679486,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.06, 'e': 0.07442227401699841}",25,0,6.138551450086629,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
434,False,"{'a': 0.06, 'e': 0.07397707729864086}",20,11,15.08068964801276,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.06, 'e': 0.07353454376305556}",25,1,-7.1506561195099865,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
436,False,"{'a': 0.06, 'e': 0.07309465747898748}",35,8,47.76590746826367,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.06, 'e': 0.0726574026104829}",20,0,29.047480539496785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
438,False,"{'a': 0.06, 'e': 0.07222276341631928}",25,13,24.855081809297367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.06, 'e': 0.0717907242494387}",25,18,13.044468994029796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.06, 'e': 0.07136126955638457}",25,9,3.821262858702764,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
441,False,"{'a': 0.06, 'e': 0.07093438387674143}",30,8,33.11851379883762,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.06, 'e': 0.0705100518425788}",25,11,11.693161845208829,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
443,False,"{'a': 0.06, 'e': 0.07008825817789759}",30,18,19.808398753842045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.06, 'e': 0.06966898769808036}",30,16,23.70819741390535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.06, 'e': 0.06925222530934448}",20,12,4.224084735895051,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.06, 'e': 0.06883795600819899}",35,20,18.818667094041995,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.06, 'e': 0.06842616488090433}",20,10,16.748457690069372,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.06, 'e': 0.0680168371029354}",25,12,23.538781550648498,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.06, 'e': 0.067609957938448}",20,0,17.844974606619303,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
450,False,"{'a': 0.06, 'e': 0.06720551273974829}",20,3,14.346794045042508,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.06, 'e': 0.06680348694676538}",20,12,16.242482839984216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.06, 'e': 0.06640386608652736}",25,11,21.98047549588832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.06, 'e': 0.0660066357726401}",20,7,20.895224284736273,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.06, 'e': 0.06561178170476935}",20,6,23.928592812334145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.06, 'e': 0.06521928966812605}",25,17,10.708210204742649,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.06, 'e': 0.06482914553295452}",35,19,27.966582097825736,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.06, 'e': 0.06444133525402371}",25,2,19.7433706647972,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.06, 'e': 0.06405584487012173}",25,15,18.475370956234134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.06, 'e': 0.06367266050355312}",20,11,19.561565724665115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.06, 'e': 0.06329176835963927}",25,15,6.587733588938768,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.06, 'e': 0.0629131547262219}",20,14,10.320837101547811,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.06, 'e': 0.06253680597316931}",25,18,10.377197283438749,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.06, 'e': 0.06216270855188573}",25,16,-35.0590847302783,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
464,False,"{'a': 0.06, 'e': 0.06179084899482359}",30,0,24.92832818615176,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
465,False,"{'a': 0.06, 'e': 0.06142121391499871}",25,16,16.65161967093114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.06, 'e': 0.06105379000550824}",20,8,21.985550683955307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.06, 'e': 0.06068856403905179}",20,13,12.417141685645621,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.06, 'e': 0.060325522867455114}",30,16,26.582884479744752,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.06, 'e': 0.05996465342119686}",25,2,35.640253881876895,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.06, 'e': 0.05960594270893794}",30,3,42.17380792204474,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.06, 'e': 0.05924937781705398}",25,7,26.407675786389813,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.06, 'e': 0.0588949459091704}",30,20,10.841641171268314,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.06, 'e': 0.0585426342257002}",25,0,33.71275913605275,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.06, 'e': 0.058192430083384726}",25,1,3.9456204911268333,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
475,False,"{'a': 0.06, 'e': 0.05784432087483707}",25,8,3.826775603425392,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
476,False,"{'a': 0.06, 'e': 0.05749829406808808}",35,23,-0.45482749606637274,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
477,False,"{'a': 0.06, 'e': 0.057154337206135365}",25,18,11.637159922028715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.06, 'e': 0.05681243790649477}",25,10,23.921946808013683,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.06, 'e': 0.05647258386075453}",25,7,26.54428324458678,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.06, 'e': 0.05613476283413233}",20,6,26.02393623913787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.06, 'e': 0.05579896266503474}",20,6,25.949428779700238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.06, 'e': 0.05546517126461937}",35,4,42.97244585879402,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.06, 'e': 0.05513337661635977}",20,6,21.275304031045998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.06, 'e': 0.054803566775612794}",25,14,10.07572877263097,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.06, 'e': 0.054475729869188506}",25,5,34.22497084058478,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.06, 'e': 0.05414985409492289}",25,0,27.022374344043726,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.06, 'e': 0.053825927721252914}",35,23,5.757534602930886,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
488,False,"{'a': 0.06, 'e': 0.053503939086794086}",30,22,12.328007612133272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.06, 'e': 0.05318387659992081}",20,13,11.404638292630413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.06, 'e': 0.05286572873834903}",25,7,28.641088673839498,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.06, 'e': 0.052549484048721305}",20,9,19.329261985525076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.06, 'e': 0.052235131146194685}",20,4,24.896225606737637,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.06, 'e': 0.051922658714030734}",20,6,5.764798733858576,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
494,False,"{'a': 0.06, 'e': 0.05161205550318816}",20,3,-16.703806084968797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
495,False,"{'a': 0.06, 'e': 0.05130331033191779}",30,10,10.413132020839711,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
496,False,"{'a': 0.06, 'e': 0.050996412085360134}",30,13,34.64677547357915,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.06, 'e': 0.05069134971514519}",25,11,22.123097962402976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.06, 'e': 0.05038811223899464}",30,17,26.48250182152394,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.06, 'e': 0.05008668874032662}",20,9,22.0931849233195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.06, 'e': 0.04978706836786264}",35,22,22.069813239237074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
