trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
450,False,"{'a': 0.06, 'e': 0.06720551273974829}",20,13,1.7223047113061134,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.06, 'e': 0.06680348694676538}",20,7,25.50623918866312,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.06, 'e': 0.06640386608652736}",30,16,21.50057226540647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.06, 'e': 0.0660066357726401}",20,15,2.3202701136353907,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.06, 'e': 0.06561178170476935}",20,10,17.138478394883556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.06, 'e': 0.06521928966812605}",20,7,16.70965658333603,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.06, 'e': 0.06482914553295452}",20,12,2.6219087819194233,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
457,False,"{'a': 0.06, 'e': 0.06444133525402371}",20,0,-8.29282325810468,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
458,False,"{'a': 0.06, 'e': 0.06405584487012173}",20,0,11.616822563104547,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
459,False,"{'a': 0.06, 'e': 0.06367266050355312}",25,13,18.71625696843881,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.06, 'e': 0.06329176835963927}",20,1,27.29211695691711,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.06, 'e': 0.0629131547262219}",20,12,16.338877240380008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.06, 'e': 0.06253680597316931}",30,21,17.40875681434928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.06, 'e': 0.06216270855188573}",20,3,23.85509785532501,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.06, 'e': 0.06179084899482359}",25,13,24.170934730885936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.06, 'e': 0.06142121391499871}",25,9,27.38116405336529,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.06, 'e': 0.06105379000550824}",20,7,-21.647508435364294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
467,False,"{'a': 0.06, 'e': 0.06068856403905179}",25,11,27.53882349856947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.06, 'e': 0.060325522867455114}",20,1,19.965055531845678,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
469,False,"{'a': 0.06, 'e': 0.05996465342119686}",25,5,20.672708934959466,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.06, 'e': 0.05960594270893794}",20,8,-18.90536743171069,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
471,False,"{'a': 0.06, 'e': 0.05924937781705398}",25,10,30.88001967126645,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.06, 'e': 0.0588949459091704}",20,8,21.326238547500104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.06, 'e': 0.0585426342257002}",30,16,25.09032087044719,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.06, 'e': 0.058192430083384726}",20,7,10.770338100081263,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.06, 'e': 0.05784432087483707}",25,18,1.6426379167043605,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.06, 'e': 0.05749829406808808}",25,14,19.474040437152834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.06, 'e': 0.057154337206135365}",20,12,15.915605371112726,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.06, 'e': 0.05681243790649477}",20,12,17.05297252897208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.06, 'e': 0.05647258386075453}",20,0,-18.834452640620498,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
480,False,"{'a': 0.06, 'e': 0.05613476283413233}",20,4,29.811876830339354,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.06, 'e': 0.05579896266503474}",30,8,-3.7417386903500214,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
482,False,"{'a': 0.06, 'e': 0.05546517126461937}",25,17,14.836464278776633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.06, 'e': 0.05513337661635977}",20,16,7.695042260841075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.06, 'e': 0.054803566775612794}",25,3,22.445967493595596,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.06, 'e': 0.054475729869188506}",30,17,16.51035626732713,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.06, 'e': 0.05414985409492289}",25,7,29.553578294630125,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.06, 'e': 0.053825927721252914}",20,6,15.973089508465822,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
488,False,"{'a': 0.06, 'e': 0.053503939086794086}",25,8,29.745590694959812,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.06, 'e': 0.05318387659992081}",20,16,6.622119850169939,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.06, 'e': 0.05286572873834903}",20,6,28.042893903033185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.06, 'e': 0.052549484048721305}",20,11,14.351591134387157,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.06, 'e': 0.052235131146194685}",20,12,13.522895208796118,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.06, 'e': 0.051922658714030734}",30,14,32.419372755948515,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.06, 'e': 0.05161205550318816}",20,15,2.1523687567784506,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.06, 'e': 0.05130331033191779}",20,10,15.25471021809145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.06, 'e': 0.050996412085360134}",20,8,22.72789349986259,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.06, 'e': 0.05069134971514519}",30,5,20.65024670174594,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.06, 'e': 0.05038811223899464}",20,14,11.581111297255529,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.06, 'e': 0.05008668874032662}",20,0,11.366510384820472,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
500,False,"{'a': 0.06, 'e': 0.04978706836786264}",20,5,16.78548105532795,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.06, 'e': 0.04948924033523689}",30,15,15.604654568089806,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
502,False,"{'a': 0.06, 'e': 0.04919319392060806}",25,13,18.587746868804164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.06, 'e': 0.048898918466273256}",25,10,17.856545667821393,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
504,False,"{'a': 0.06, 'e': 0.048606403378284306}",20,0,28.32681986941786,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.06, 'e': 0.04831563812606648}",25,12,26.43692062220185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.06, 'e': 0.0480266122420393}",25,15,14.078150914295987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.06, 'e': 0.0477393153212397}",30,14,25.182966691168048,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.06, 'e': 0.04745373702094752}",30,17,-2.861276805129127,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
509,False,"{'a': 0.06, 'e': 0.04716986706031311}",35,10,39.90892175717844,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.06, 'e': 0.046887695219987216}",20,12,12.893390142531446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.06, 'e': 0.046607211341753114}",20,10,18.53493433259509,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.06, 'e': 0.04632840532816092}",20,10,21.502534567256443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.06, 'e': 0.046051267142163996}",20,7,20.306997018373526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.06, 'e': 0.04577578680675773}",25,10,27.20658832171812,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.06, 'e': 0.04550195440462032}",30,13,14.817711487368186,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.06, 'e': 0.04522976007775567}",20,5,-1.1178251985545589,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
517,False,"{'a': 0.06, 'e': 0.044959194027138646}",30,23,15.464399069440333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.06, 'e': 0.04469024651236219}",20,12,15.589599181299434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.06, 'e': 0.044422907851286754}",25,8,31.923379123991438,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.06, 'e': 0.044157168419691625}",20,14,9.856243125859214,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.06, 'e': 0.04389301865092859}",20,9,16.550399667574613,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.06, 'e': 0.04363044903557745}",25,0,11.642439657840509,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
523,False,"{'a': 0.06, 'e': 0.04336945012110367}",20,5,25.105518424775347,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.06, 'e': 0.04311001251151816}",20,14,9.085797340460319,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.06, 'e': 0.042852126867038966}",25,15,4.900999039815662,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.06, 'e': 0.042595783903755}",30,21,14.795638515441947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.06, 'e': 0.04234097439329192}",30,18,23.440722378808985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.06, 'e': 0.042087689162479854}",25,0,33.694679986631776,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.06, 'e': 0.041835919093023095}",20,0,30.961973859843063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
530,False,"{'a': 0.06, 'e': 0.04158565512117196}",30,21,-23.952940541707665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
531,False,"{'a': 0.06, 'e': 0.04133688823739647}",25,14,8.339225664494858,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.06, 'e': 0.04108960948606189}",30,21,16.544701080034134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.06, 'e': 0.0408438099651065}",20,0,13.169058492739396,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
534,False,"{'a': 0.06, 'e': 0.040599480825721006}",25,14,17.38544949289061,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.06, 'e': 0.04035661327202997}",30,9,31.905954204755297,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.06, 'e': 0.04011519856077524}",20,10,19.27973962386912,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.06, 'e': 0.03987522800100117}",25,12,20.45897636720578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.06, 'e': 0.03963669295374164}",25,14,16.912700111045055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.06, 'e': 0.039399584831709224}",30,17,25.094204644837973,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.06, 'e': 0.03916389509898592}",25,7,35.16874117210618,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.06, 'e': 0.03892961527071587}",20,16,5.446188502230176,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.06, 'e': 0.03869673691279996}",25,3,32.75441060059067,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.06, 'e': 0.038465251641592195}",25,18,12.767662108753896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.06, 'e': 0.03823515112359775}",20,3,13.303419674316137,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
545,False,"{'a': 0.06, 'e': 0.03800642707517317}",20,15,-10.458663281202604,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
546,False,"{'a': 0.06, 'e': 0.03777907126222799}",25,16,15.892642922161585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.06, 'e': 0.0375530754999284}",20,2,26.484466712579525,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.06, 'e': 0.03732843165240254}",20,1,29.938745172487717,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.06, 'e': 0.03710513163244764}",30,4,23.589758056522776,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.06, 'e': 0.036883167401238884}",20,9,19.002779952097193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.06, 'e': 0.03666253096803994}",20,9,21.07782169389514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.06, 'e': 0.03644321438991541}",20,0,20.877638495514567,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
553,False,"{'a': 0.06, 'e': 0.0362252097714448}",20,9,17.582596500097026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.06, 'e': 0.03600850926443827}",25,14,-18.328220325936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
555,False,"{'a': 0.06, 'e': 0.035793105067654186}",20,12,14.639143020078714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.06, 'e': 0.035578989426518215}",20,4,32.38930234003627,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.06, 'e': 0.035366154632844114}",30,13,34.759536372019,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.06, 'e': 0.035154593024556355}",20,14,12.830010607971275,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.06, 'e': 0.03494429698541419}",20,6,20.06568442342215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.06, 'e': 0.03473525894473747}",25,5,36.613221178423615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.06, 'e': 0.034527471377134175}",30,21,20.579272516400238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.06, 'e': 0.034320926802229444}",25,7,26.547706781112865,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.06, 'e': 0.03411561778439624}",30,11,12.881691725195537,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
564,False,"{'a': 0.06, 'e': 0.033911536932487774}",20,6,25.107106616334086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.06, 'e': 0.033708676899571334}",20,14,-0.5008892283915649,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
566,False,"{'a': 0.06, 'e': 0.03350703038266381}",20,11,17.086482506588315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.06, 'e': 0.033306590122468824}",25,0,38.55874553059213,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
568,False,"{'a': 0.06, 'e': 0.033107348903115376}",20,14,10.694380473099748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.06, 'e': 0.03290929955189803}",20,0,30.034207507350867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
570,False,"{'a': 0.06, 'e': 0.03271243493901876}",30,19,20.24549312262743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.06, 'e': 0.032516747977330236}",20,11,15.262803853968592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.06, 'e': 0.03232223162208072}",35,13,39.97865220655527,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.06, 'e': 0.0321288788706604}",20,0,23.35542778902456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.06, 'e': 0.031936682762349344}",25,5,32.185249342721924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.06, 'e': 0.03174563637806691}",25,5,30.404378945834544,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.06, 'e': 0.031555732840122606}",30,24,10.412391254371133,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.06, 'e': 0.031366965311968566}",30,8,27.221768160460943,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.06, 'e': 0.031179326997953415}",30,13,13.58836660111394,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.06, 'e': 0.03099281114307754}",30,0,42.84417367369155,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
580,False,"{'a': 0.06, 'e': 0.03080741103275005}",30,12,33.30151660067491,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.06, 'e': 0.030623119992546955}",20,13,12.000508248057308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.06, 'e': 0.030439931387970878}",20,13,12.324762279654633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.06, 'e': 0.030257838624212285}",20,8,19.19077635886391,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.06, 'e': 0.03007683514591203}",35,9,40.80312150613995,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.06, 'e': 0.029896914436925312}",25,3,35.496155950365626,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.06, 'e': 0.029718070020087195}",20,0,31.047122219162425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.06, 'e': 0.029540295456979372}",20,9,-22.455377724860845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
588,False,"{'a': 0.06, 'e': 0.029363584347698344}",20,6,23.121642674768754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.06, 'e': 0.0291879303306251}",25,9,25.99531167456208,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.06, 'e': 0.029013327082196075}",35,25,22.10860936743077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.06, 'e': 0.028839768316675438}",25,0,-1.6888510306418496,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
592,False,"{'a': 0.06, 'e': 0.028667247785928898}",25,18,12.47944255581281,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.06, 'e': 0.028495759279198736}",25,17,18.745981178599468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.06, 'e': 0.028325296622880154}",25,7,31.066854579354274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.06, 'e': 0.02815585368029913}",25,17,15.71057712359721,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.06, 'e': 0.027987424351491437}",25,11,28.516592612215227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.06, 'e': 0.027820002572983053}",20,2,28.07010291476662,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.06, 'e': 0.02765358231757185}",20,0,7.392794740035227,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
599,False,"{'a': 0.06, 'e': 0.02748815759411067}",20,8,-31.726402169891283,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
600,False,"{'a': 0.06, 'e': 0.02732372244729161}",20,0,25.754921269247998,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.06, 'e': 0.02716027095743161}",25,10,21.23869917396046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.06, 'e': 0.026997797240259393}",20,11,12.934146236608257,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.06, 'e': 0.026836295446703597}",25,10,16.357980375799958,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
604,False,"{'a': 0.06, 'e': 0.0266757597626822}",20,11,14.97229577619546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.06, 'e': 0.02651618440889324}",20,11,8.796101348344394,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.06, 'e': 0.026357563640606766}",30,8,18.044381520088177,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
607,False,"{'a': 0.06, 'e': 0.02619989174745796}",25,8,20.580608944422593,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.06, 'e': 0.026043163053241655}",20,12,13.756877892720262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.06, 'e': 0.025887371915707946}",20,0,27.596442399276864,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.06, 'e': 0.025732512726359028}",25,12,-15.292570943338488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
611,False,"{'a': 0.06, 'e': 0.025578579910247375}",30,17,30.14188240605521,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.06, 'e': 0.02542556792577499}",25,7,32.85399561642398,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.06, 'e': 0.025273471264493887}",30,15,20.402895465167056,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.06, 'e': 0.025122284450907844}",20,4,26.446149226452693,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.06, 'e': 0.024972002042275256}",35,24,16.36036333400385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.06, 'e': 0.02482261862841316}",25,20,8.951957871553407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.06, 'e': 0.02467412883150253}",30,18,22.07145202285199,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.06, 'e': 0.024526527305894653}",25,7,18.45395364012741,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
619,False,"{'a': 0.06, 'e': 0.02437980873791865}",20,6,22.763635387138958,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.06, 'e': 0.024233967845690232}",25,3,37.30384576532856,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.06, 'e': 0.02408899937892154}",20,12,16.8307450712503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.06, 'e': 0.023944898118732096}",25,17,16.168234093276766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.06, 'e': 0.023801658877460975}",25,11,15.39910477007256,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
624,False,"{'a': 0.06, 'e': 0.023659276498480028}",30,19,23.704297225193976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.06, 'e': 0.023517745856008243}",25,17,14.34341652007269,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.06, 'e': 0.02337706185492718}",20,0,17.207814538168158,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
627,False,"{'a': 0.06, 'e': 0.02323721943059762}",25,16,16.646328455108065,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.06, 'e': 0.023098213548677197}",25,16,14.466937020359843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.06, 'e': 0.022960039204939126}",20,12,15.091368733903483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.06, 'e': 0.02282269142509212}",20,13,13.034571662546233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.06, 'e': 0.02268616526460128}",20,6,19.418486288145285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.06, 'e': 0.022550455808510065}",20,9,16.898413463539278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.06, 'e': 0.02241555817126341}",20,3,30.764213333037727,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.06, 'e': 0.02228146749653181}",35,22,19.9696502655387,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
